,date,Open,High,Low,Close,Adj Close,Volume,Pct_change,username,tweet,tweet_lc,tweet_without_stopwords,ts_polarity,subjetividade,analise,tokenized_text,text_lemmatized,media_pol,media_sub,ts_volume
736,2021-05-04,119209.0,119293.0,117631.0,117712.0,117712.0,8765500,-0.01255777667793534,minsaude,"AvisoDePauta | O ministro da Saúde, 2, participa nesta quarta-feira (5) do lançamento da Pesquisa de Prevalência de Infecção por Covid-19 no Brasil - PrevCOV.     🗓️Quarta-feira (5)  ⏰10h 🏢Local: Auditório Emílio Ribas – Edifício-sede do Ministério da Saúde","avisodepauta | o ministro da saúde, 2, participa nesta quarta-feira (5) do lançamento da pesquisa de prevalência de infecção por covid-19 no brasil - prevcov.     🗓️quarta-feira (5)  ⏰10h 🏢local: auditório emílio ribas – edifício-sede do ministério da saúde","avisodepauta |  ministro  saúde, 2, participa nesta quarta-feira (5)  lançamento  pesquisa  prevalência  infecção  covid-19  brasil - prevcov.     🗓️quarta-feira (5)  ⏰10h 🏢local: auditório emílio ribas – edifício-sede  ministério  saúde",0.0,0.0,Neutro,"['avisodepauta', '|', 'ministro', 'saúde', ',', '2', ',', 'participa', 'nesta', 'quarta-feira', '(', '5', ')', 'lançamento', 'pesquisa', 'prevalência', 'infecção', 'covid-19', 'brasil', '-', 'prevcov', '.', '🗓️quarta-feira', '(', '5', ')', '⏰10h', '🏢local', ':', 'auditório', 'emílio', 'ribas', '–', 'edifício-sede', 'ministério', 'saúde']","['avisodepauta', '|', 'ministro', 'saúde', ',', '2', ',', 'participa', 'nesta', 'quarta-feira', '(', '5', ')', 'lançamento', 'pesquisa', 'prevalência', 'infecção', 'covid-19', 'brasil', '-', 'prevcov', '.', '🗓️quarta-feira', '(', '5', ')', '⏰10h', '🏢local', ':', 'auditório', 'emílio', 'ribas', '–', 'edifício-sede', 'ministério', 'saúde']",0.1958333333333333,0.1986111111111111,4.0
737,2021-05-04,119209.0,119293.0,117631.0,117712.0,117712.0,8765500,-0.01255777667793534,butantanoficial," Estudos recentes no Chile também demonstraram que sem a Coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. Em Manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante P1 constatou a eficácia da Coronavac. (+)"," estudos recentes no chile também demonstraram que sem a coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. em manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante p1 constatou a eficácia da coronavac. (+)"," estudos recentes  chile  demonstraram    coronavac  casos  pessoas    70 anos aumentariam  64%.  manaus,  primeira pesquisa  avaliar  efetividade  imunizante   local onde predomina  variante p1 constatou  eficácia  coronavac. (+)",0.0833333333333333,0.1944444444444444,Positivo,"['estudos', 'recentes', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'anos', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']","['estudos', 'recentes', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'ano', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']",0.1958333333333333,0.1986111111111111,4.0
738,2021-05-05,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,0.015733315210004095,mqueiroga2,"Negacionismo é negar o que o  tem feito no investimento na pesquisa, ciência e tecnologia. O fato do  estar reunido com o  e , é a materialidade da gestão tripartite do SUS, um dos maiores sistemas de saúde de acesso Universal do mundo.","negacionismo é negar o que o  tem feito no investimento na pesquisa, ciência e tecnologia. o fato do  estar reunido com o  e , é a materialidade da gestão tripartite do sus, um dos maiores sistemas de saúde de acesso universal do mundo.","negacionismo  negar      feito  investimento  pesquisa, ciência  tecnologia.  fato   estar reunido     ,   materialidade  gestão tripartite  sus,   maiores sistemas  saúde  acesso universal  mundo.",0.0,0.0,Neutro,"['negacionismo', 'negar', 'feito', 'investimento', 'pesquisa', ',', 'ciência', 'tecnologia', '.', 'fato', 'estar', 'reunido', ',', 'materialidade', 'gestão', 'tripartite', 'sus', ',', 'maiores', 'sistemas', 'saúde', 'acesso', 'universal', 'mundo', '.']","['negacionismo', 'negar', 'feito', 'investimento', 'pesquisa', ',', 'ciência', 'tecnologia', '.', 'fato', 'estar', 'reunido', ',', 'materialidade', 'gestão', 'tripartite', 'sus', ',', 'maiores', 'sistemas', 'saúde', 'acesso', 'universal', 'mundo', '.']",0.0321428571428571,0.1035714285714285,7.0
739,2021-05-05,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,0.015733315210004095,mqueiroga2,"É bom frisar que o  tem investido fortemente na pesquisa, não só em relação a inquéritos epidemiológicos como esse, mas em pesquisas com fármacos inovadores, em fomento ao Complexo Industrial da Saúde.","é bom frisar que o  tem investido fortemente na pesquisa, não só em relação a inquéritos epidemiológicos como esse, mas em pesquisas com fármacos inovadores, em fomento ao complexo industrial da saúde."," bom frisar     investido fortemente  pesquisa,    relação  inquéritos epidemiológicos  ,   pesquisas  fármacos inovadores,  fomento  complexo industrial  saúde.",0.175,0.625,Positivo,"['bom', 'frisar', 'investido', 'fortemente', 'pesquisa', ',', 'relação', 'inquéritos', 'epidemiológicos', ',', 'pesquisas', 'fármacos', 'inovadores', ',', 'fomento', 'complexo', 'industrial', 'saúde', '.']","['bom', 'frisar', 'investido', 'fortemente', 'pesquisa', ',', 'relação', 'inquéritos', 'epidemiológicos', ',', 'pesquisas', 'fármacos', 'inovadores', ',', 'fomento', 'complexo', 'industrial', 'saúde', '.']",0.0321428571428571,0.1035714285714285,7.0
740,2021-05-05,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,0.015733315210004095,mqueiroga2,O  está investindo mais de 200 milhões em uma grande ação de pesquisa. Vamos conhecer as características da prevalência da infecção da Covid19 através de uma iniciativa chamada PrevCOV: um estudo epidemiológico que trará respostas fundamentais para acertarmos o alvo.  ,o  está investindo mais de 200 milhões em uma grande ação de pesquisa. vamos conhecer as características da prevalência da infecção da covid19 através de uma iniciativa chamada prevcov: um estudo epidemiológico que trará respostas fundamentais para acertarmos o alvo.  ,   investindo   200 milhões   grande ação  pesquisa. vamos conhecer  características  prevalência  infecção  covid19 através   iniciativa chamada prevcov:  estudo epidemiológico  trará respostas fundamentais  acertarmos  alvo.  ,0.05,0.1,Positivo,"['investindo', '200', 'milhões', 'grande', 'ação', 'pesquisa', '.', 'vamos', 'conhecer', 'características', 'prevalência', 'infecção', 'covid19', 'através', 'iniciativa', 'chamada', 'prevcov', ':', 'estudo', 'epidemiológico', 'trará', 'respostas', 'fundamentais', 'acertarmos', 'alvo', '.']","['investindo', '200', 'milhões', 'grande', 'ação', 'pesquisa', '.', 'vamos', 'conhecer', 'características', 'prevalência', 'infecção', 'covid19', 'através', 'iniciativa', 'chamada', 'prevcov', ':', 'estudo', 'epidemiológico', 'trará', 'respostas', 'fundamentais', 'acertarmos', 'alvo', '.']",0.0321428571428571,0.1035714285714285,7.0
741,2021-05-05,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,0.015733315210004095,minsaude,"""Mais de R$ 200 milhões foram investidos neste estudo, reforçando o apoio do governo em pesquisas, na ciência e na tecnologia"", ressaltou o ministro Marcelo Queiroga durante o lançamento da pesquisa PrevCov  COVID19   ","""mais de r$ 200 milhões foram investidos neste estudo, reforçando o apoio do governo em pesquisas, na ciência e na tecnologia"", ressaltou o ministro marcelo queiroga durante o lançamento da pesquisa prevcov  covid19   ","""  r$ 200 milhões  investidos neste estudo, reforçando  apoio  governo  pesquisas,  ciência   tecnologia"", ressaltou  ministro marcelo queiroga durante  lançamento  pesquisa prevcov  covid19   ",0.0,0.0,Neutro,"['``', 'r', '$', '200', 'milhões', 'investidos', 'neste', 'estudo', ',', 'reforçando', 'apoio', 'governo', 'pesquisas', ',', 'ciência', 'tecnologia', ""''"", ',', 'ressaltou', 'ministro', 'marcelo', 'queiroga', 'durante', 'lançamento', 'pesquisa', 'prevcov', 'covid19']","['``', 'r', '$', '200', 'milhões', 'investidos', 'neste', 'estudo', ',', 'reforçando', 'apoio', 'governo', 'pesquisas', ',', 'ciência', 'tecnologia', ""''"", ',', 'ressaltou', 'ministro', 'marcelo', 'queiroga', 'durante', 'lançamento', 'pesquisa', 'prevcov', 'covid19']",0.0321428571428571,0.1035714285714285,7.0
742,2021-05-05,117725.0,119734.0,117725.0,119564.0,119564.0,9059100,0.015733315210004095,minsaude,AoVivo - O Ministério da Saúde lança a Pesquisa de Prevalência de Infecção por COVID19 no Brasil - PrevCov.   Acompanhe e conheça essa iniciativa!   ,aovivo - o ministério da saúde lança a pesquisa de prevalência de infecção por covid19 no brasil - prevcov.   acompanhe e conheça essa iniciativa!   ,aovivo -  ministério  saúde lança  pesquisa  prevalência  infecção  covid19  brasil - prevcov.   acompanhe  conheça  iniciativa!   ,0.0,0.0,Neutro,"['aovivo', '-', 'ministério', 'saúde', 'lança', 'pesquisa', 'prevalência', 'infecção', 'covid19', 'brasil', '-', 'prevcov', '.', 'acompanhe', 'conheça', 'iniciativa', '!']","['aovivo', '-', 'ministério', 'saúde', 'lança', 'pesquisa', 'prevalência', 'infecção', 'covid19', 'brasil', '-', 'prevcov', '.', 'acompanhe', 'conheça', 'iniciativa', '!']",0.0321428571428571,0.1035714285714285,7.0
743,2021-05-06,119577.0,119966.0,119071.0,119921.0,119921.0,8779600,0.002985848583185513,conassoficial,"Você sabia que a PrevCov, pesquisa lançada pelo  vai viabilizar o aperfeiçoamento de ações estratégicas no enfrentamento da pandemia no Brasil? Se você for selecionado, não deixe de participar. Saiba mais sobre a iniciativa:   Covid19 PrevCov SUS  ","você sabia que a prevcov, pesquisa lançada pelo  vai viabilizar o aperfeiçoamento de ações estratégicas no enfrentamento da pandemia no brasil? se você for selecionado, não deixe de participar. saiba mais sobre a iniciativa:   covid19 prevcov sus  "," sabia   prevcov, pesquisa lançada   vai viabilizar  aperfeiçoamento  ações estratégicas  enfrentamento  pandemia  brasil?    selecionado,  deixe  participar. saiba  sobre  iniciativa:   covid19 prevcov sus  ",0.0,1.0,Neutro,"['sabia', 'prevcov', ',', 'pesquisa', 'lançada', 'vai', 'viabilizar', 'aperfeiçoamento', 'ações', 'estratégicas', 'enfrentamento', 'pandemia', 'brasil', '?', 'selecionado', ',', 'deixe', 'participar', '.', 'saiba', 'sobre', 'iniciativa', ':', 'covid19', 'prevcov', 'sus']","['sabia', 'prevcov', ',', 'pesquisa', 'lançada', 'vai', 'viabilizar', 'aperfeiçoamento', 'ações', 'estratégicas', 'enfrentamento', 'pandemia', 'brasil', '?', 'selecionado', ',', 'deixe', 'participar', '.', 'saiba', 'sobre', 'iniciativa', ':', 'covid19', 'prevcov', 'sus']",0.1333333333333333,0.6166666666666667,3.0
744,2021-05-06,119577.0,119966.0,119071.0,119921.0,119921.0,8779600,0.002985848583185513,minsaude,O  lançou a PrevCov. A pesquisa será realizada em 274 municípios do país com o objetivo gerar um mapa detalhado da transmissão da covid19 no Brasil. Assista ao vídeo e saiba mais ⤵️  ,o  lançou a prevcov. a pesquisa será realizada em 274 municípios do país com o objetivo gerar um mapa detalhado da transmissão da covid19 no brasil. assista ao vídeo e saiba mais ⤵️  ,  lançou  prevcov.  pesquisa  realizada  274 municípios  país   objetivo gerar  mapa detalhado  transmissão  covid19  brasil. assista  vídeo  saiba  ⤵️  ,0.2,0.425,Positivo,"['lançou', 'prevcov', '.', 'pesquisa', 'realizada', '274', 'municípios', 'país', 'objetivo', 'gerar', 'mapa', 'detalhado', 'transmissão', 'covid19', 'brasil', '.', 'assista', 'vídeo', 'saiba', '⤵️']","['lançou', 'prevcov', '.', 'pesquisa', 'realizada', '274', 'municípios', 'país', 'objetivo', 'gerar', 'mapa', 'detalhado', 'transmissão', 'covid19', 'brasil', '.', 'assista', 'vídeo', 'saiba', '⤵️']",0.1333333333333333,0.6166666666666667,3.0
745,2021-05-07,119922.0,122038.0,119922.0,122038.0,122038.0,8865100,0.017653288414873014,butantanoficial,"28928869 Carlota, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar! Servimos o Brasil há 120 anos. EquipeButantan","28928869 carlota, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar! servimos o brasil há 120 anos. equipebutantan","28928869 carlota,  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar! servimos  brasil  120 anos. equipebutantan",0.0555555555555555,0.4944444444444445,Positivo,"['28928869', 'carlota', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'anos', '.', 'equipebutantan']","['28928869', 'carlota', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'ano', '.', 'equipebutantan']",0.0555555555555555,0.4944444444444445,1.0
746,2021-05-07,119922.0,122038.0,119922.0,122038.0,122038.0,8865100,0.017653288414873014,butantanoficial,"28928869 Carlota, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. Nosso objetivo é salvar vidas, unicamente. Pode confiar! Servimos o Brasil há 120 anos. EquipeButantan","28928869 carlota, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesse político. nosso objetivo é salvar vidas, unicamente. pode confiar! servimos o brasil há 120 anos. equipebutantan","28928869 carlota,  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesse político.  objetivo  salvar vidas, unicamente. pode confiar! servimos  brasil  120 anos. equipebutantan",0.0555555555555555,0.4944444444444444,Positivo,"['28928869', 'carlota', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'anos', '.', 'equipebutantan']","['28928869', 'carlota', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesse', 'político', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'ano', '.', 'equipebutantan']",0.0555555555555555,0.4944444444444444,1.0
747,2021-05-10,122038.0,122772.0,121795.0,121909.0,121909.0,8219100,-0.0010570478047821075,,,,,,,,,,,,
748,2021-05-11,121904.0,122964.0,120145.0,122964.0,122964.0,7988600,0.008653996013419762,butantanoficial,"1 Paulo, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesses políticos. Nosso objetivo é salvar vidas, unicamente. Pode confiar! Servimos o Brasil há 120 anos. EquipeButantan","1 paulo, quando desenvolvemos uma pesquisa e uma vacina tão importantes, não pensamos em nada mais, muito menos em interesses políticos. nosso objetivo é salvar vidas, unicamente. pode confiar! servimos o brasil há 120 anos. equipebutantan","1 paulo,  desenvolvemos  pesquisa   vacina tão importantes,  pensamos  nada ,  menos  interesses políticos.  objetivo  salvar vidas, unicamente. pode confiar! servimos  brasil  120 anos. equipebutantan",0.1,0.5800000000000001,Positivo,"['1', 'paulo', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesses', 'políticos', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'anos', '.', 'equipebutantan']","['1', 'paulo', ',', 'desenvolvemos', 'pesquisa', 'vacina', 'tão', 'importantes', ',', 'pensamos', 'nada', ',', 'menos', 'interesses', 'políticos', '.', 'objetivo', 'salvar', 'vidas', ',', 'unicamente', '.', 'pode', 'confiar', '!', 'servimos', 'brasil', '120', 'ano', '.', 'equipebutantan']",0.1,0.5800000000000001,1.0
749,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial," Estudos no Chile também demonstraram que sem a Coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. Em Manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante P1 constatou a eficácia da Coronavac. (+)"," estudos no chile também demonstraram que sem a coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. em manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante p1 constatou a eficácia da coronavac. (+)"," estudos  chile  demonstraram    coronavac  casos  pessoas    70 anos aumentariam  64%.  manaus,  primeira pesquisa  avaliar  efetividade  imunizante   local onde predomina  variante p1 constatou  eficácia  coronavac. (+)",0.1166666666666666,0.1777777777777777,Positivo,"['estudos', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'anos', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']","['estudos', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'ano', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']",0.0132575757575757,0.308080808080808,4.0
750,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial,"39533412 Obrigado pelo interesse, 39533412! Ainda não estão sendo recrutados voluntários para o estudo clínico da Butanvac. A pesquisa sobre a nova vacina do Butantan contra Covid-19 ainda não foi autorizada pela Agência Nacional de Vigilância Sanitária (Anvisa). EquipeButantan","39533412 obrigado pelo interesse, 39533412! ainda não estão sendo recrutados voluntários para o estudo clínico da butanvac. a pesquisa sobre a nova vacina do butantan contra covid-19 ainda não foi autorizada pela agência nacional de vigilância sanitária (anvisa). equipebutantan","39533412 obrigado  interesse, 39533412! ainda   sendo recrutados voluntários   estudo clínico  butanvac.  pesquisa sobre  nova vacina  butantan contra covid-19 ainda   autorizada  agência nacional  vigilância sanitária (anvisa). equipebutantan",0.1363636363636363,0.4545454545454545,Positivo,"['39533412', 'obrigado', 'interesse', ',', '39533412', '!', 'ainda', 'sendo', 'recrutados', 'voluntários', 'estudo', 'clínico', 'butanvac', '.', 'pesquisa', 'sobre', 'nova', 'vacina', 'butantan', 'contra', 'covid-19', 'ainda', 'autorizada', 'agência', 'nacional', 'vigilância', 'sanitária', '(', 'anvisa', ')', '.', 'equipebutantan']","['39533412', 'obrigado', 'interesse', ',', '39533412', '!', 'ainda', 'sendo', 'recrutados', 'voluntários', 'estudo', 'clínico', 'butanvac', '.', 'pesquisa', 'sobre', 'nova', 'vacina', 'butantan', 'contra', 'covid-19', 'ainda', 'autorizada', 'agência', 'nacional', 'vigilância', 'sanitária', '(', 'anvisa', ')', '.', 'equipebutantan']",0.0132575757575757,0.308080808080808,4.0
751,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial,"A pesquisa incluirá crianças e adolescentes de 3 a 17 anos, adultos de 18 a 59 anos e idosos de 60 anos ou mais. No fim de abril, a vacina influenza trivalente do Butantan foi pré-qualificada pela OMS.Para saber mais, acesse   . PodeConfiar edoButantan","a pesquisa incluirá crianças e adolescentes de 3 a 17 anos, adultos de 18 a 59 anos e idosos de 60 anos ou mais. no fim de abril, a vacina influenza trivalente do butantan foi pré-qualificada pela oms.para saber mais, acesse   . podeconfiar edobutantan"," pesquisa incluirá crianças  adolescentes  3  17 anos, adultos  18  59 anos  idosos  60 anos  .  fim  abril,  vacina influenza trivalente  butantan  pré-qualificada  oms. saber , acesse   . podeconfiar edobutantan",0.1,0.2,Positivo,"['pesquisa', 'incluirá', 'crianças', 'adolescentes', '3', '17', 'anos', ',', 'adultos', '18', '59', 'anos', 'idosos', '60', 'anos', '.', 'fim', 'abril', ',', 'vacina', 'influenza', 'trivalente', 'butantan', 'pré-qualificada', 'oms', '.', 'saber', ',', 'acesse', '.', 'podeconfiar', 'edobutantan']","['pesquisa', 'incluirá', 'crianças', 'adolescentes', '3', '17', 'ano', ',', 'adultos', '18', '59', 'ano', 'idosos', '60', 'ano', '.', 'fim', 'abril', ',', 'vacina', 'influenza', 'trivalente', 'butantan', 'pré-qualificada', 'oms', '.', 'saber', ',', 'acesse', '.', 'podeconfiar', 'edobutantan']",0.0132575757575757,0.308080808080808,4.0
752,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,agencia_fiocruz,. avança na pesquisa sobre crianças com condições crônicas complexas de saúde    ,. avança na pesquisa sobre crianças com condições crônicas complexas de saúde    ,. avança  pesquisa sobre crianças  condições crônicas complexas  saúde    ,-0.3,0.4,Negativo,"['.', 'avança', 'pesquisa', 'sobre', 'crianças', 'condições', 'crônicas', 'complexas', 'saúde']","['.', 'avança', 'pesquisa', 'sobre', 'crianças', 'condições', 'crônicas', 'complexas', 'saúde']",0.0132575757575757,0.308080808080808,4.0
753,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial,"39533412 Obrigado pelo interesse, 39533412! Ainda não estão sendo recrutados voluntários para o estudo clínico da Butanvac. A pesquisa sobre a nova vacina do Butantan contra Covid-19 ainda não foi autorizada pela Agência Nacional de Vigilância Sanitária (Anvisa). EquipeButantan","39533412 obrigado pelo interesse, 39533412! ainda não estão sendo recrutados voluntários para o estudo clínico da butanvac. a pesquisa sobre a nova vacina do butantan contra covid-19 ainda não foi autorizada pela agência nacional de vigilância sanitária (anvisa). equipebutantan","39533412 obrigado  interesse, 39533412! ainda   sendo recrutados voluntários   estudo clínico  butanvac.  pesquisa sobre  nova vacina  butantan contra covid-19 ainda   autorizada  agência nacional  vigilância sanitária (anvisa). equipebutantan",0.1363636363636363,0.4545454545454545,Positivo,"['39533412', 'obrigado', 'interesse', ',', '39533412', '!', 'ainda', 'sendo', 'recrutados', 'voluntários', 'estudo', 'clínico', 'butanvac', '.', 'pesquisa', 'sobre', 'nova', 'vacina', 'butantan', 'contra', 'covid-19', 'ainda', 'autorizada', 'agência', 'nacional', 'vigilância', 'sanitária', '(', 'anvisa', ')', '.', 'equipebutantan']","['39533412', 'obrigado', 'interesse', ',', '39533412', '!', 'ainda', 'sendo', 'recrutados', 'voluntários', 'estudo', 'clínico', 'butanvac', '.', 'pesquisa', 'sobre', 'nova', 'vacina', 'butantan', 'contra', 'covid-19', 'ainda', 'autorizada', 'agência', 'nacional', 'vigilância', 'sanitária', '(', 'anvisa', ')', '.', 'equipebutantan']",0.1176767676767676,0.2774410774410774,3.0
754,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial," Estudos no Chile também demonstraram que sem a Coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. Em Manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante P1 constatou a eficácia da Coronavac. (+)"," estudos no chile também demonstraram que sem a coronavac os casos em pessoas com mais de 70 anos aumentariam até 64%. em manaus, a primeira pesquisa a avaliar a efetividade do imunizante em um local onde predomina a variante p1 constatou a eficácia da coronavac. (+)"," estudos  chile  demonstraram    coronavac  casos  pessoas    70 anos aumentariam  64%.  manaus,  primeira pesquisa  avaliar  efetividade  imunizante   local onde predomina  variante p1 constatou  eficácia  coronavac. (+)",0.1166666666666666,0.1777777777777777,Positivo,"['estudos', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'anos', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']","['estudos', 'chile', 'demonstraram', 'coronavac', 'casos', 'pessoas', '70', 'ano', 'aumentariam', '64', '%', '.', 'manaus', ',', 'primeira', 'pesquisa', 'avaliar', 'efetividade', 'imunizante', 'local', 'onde', 'predomina', 'variante', 'p1', 'constatou', 'eficácia', 'coronavac', '.', '(', '+', ')']",0.1176767676767676,0.2774410774410774,3.0
755,2021-05-12,122964.0,122964.0,119458.0,119710.0,119710.0,9405200,-0.026463029829868923,butantanoficial,"A pesquisa incluirá crianças e adolescentes de 3 a 17 anos, adultos de 18 a 59 anos e idosos de 60 anos ou mais. No fim de abril, a vacina influenza trivalente do Butantan foi pré-qualificada pela OMS.Para saber mais, acesse   . PodeConfiar edoButantan","a pesquisa incluirá crianças e adolescentes de 3 a 17 anos, adultos de 18 a 59 anos e idosos de 60 anos ou mais. no fim de abril, a vacina influenza trivalente do butantan foi pré-qualificada pela oms.para saber mais, acesse   . podeconfiar edobutantan"," pesquisa incluirá crianças  adolescentes  3  17 anos, adultos  18  59 anos  idosos  60 anos  .  fim  abril,  vacina influenza trivalente  butantan  pré-qualificada  oms. saber , acesse   . podeconfiar edobutantan",0.1,0.2,Positivo,"['pesquisa', 'incluirá', 'crianças', 'adolescentes', '3', '17', 'anos', ',', 'adultos', '18', '59', 'anos', 'idosos', '60', 'anos', '.', 'fim', 'abril', ',', 'vacina', 'influenza', 'trivalente', 'butantan', 'pré-qualificada', 'oms', '.', 'saber', ',', 'acesse', '.', 'podeconfiar', 'edobutantan']","['pesquisa', 'incluirá', 'crianças', 'adolescentes', '3', '17', 'ano', ',', 'adultos', '18', '59', 'ano', 'idosos', '60', 'ano', '.', 'fim', 'abril', ',', 'vacina', 'influenza', 'trivalente', 'butantan', 'pré-qualificada', 'oms', '.', 'saber', ',', 'acesse', '.', 'podeconfiar', 'edobutantan']",0.1176767676767676,0.2774410774410774,3.0
